13834.07,15632.7,21968.65
13916.44597,15895.48494,22497.24201
14302.49873,16279.00603,22879.02594
11707.00799,13932.48739,20985.40082
12077.61955,14456.25046,21817.2814
14719.39477,16401.72021,22560.9836
13405.78118,15105.25721,21298.68302
